,to,wheat,the,u,s,said,it,will,its,of,in,",",for,at,(,),was,is,that,from,and,on,000,tonnes,price,with,prices,but,would,not,"""",a,",""",last,this,as,be,by,he,-,grain,mln,corn,',were,1,5,0,2,4,3,1986,/,87,production,has,year,an,are,have,which,dlrs,pct,oil,crude,opec
/scratch/reuters-topics/grain/article216.txt,0.03383707194638852,0.20362547803988906,0.09799515836993578,0.0,0.0,0.0,0.0,0.0,0.0,0.06816672957394164,0.0,0.7348030887571725,0.0,0.24359354102303243,0.0,0.0,0.16089238098629005,0.0,0.0,0.0,0.174969308880176,0.04796593513191829,0.06103601731372114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11619547332467342,0.053690919980651244,0.0,0.0,0.2644382863939079,0.30254410498405765,0.0,0.0,0.0,0.0,0.2565135494894744,0.0745158639704956,0.0,0.0,0.16030365152694223,0.08030009722414207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article516.txt,0.1489637818045459,0.0,0.4601731312118159,0.13268179095636384,0.0973894672548623,0.09043821988033968,0.0,0.0,0.0,0.21006728042749997,0.06492631150324153,0.24261639827248527,0.20729914005270414,0.0,0.0,0.0,0.0,0.04489543420931515,0.0,0.04339275028880748,0.09243384885718726,0.0,0.21496318546108856,0.29131117741756746,0.0,0.048689433346855514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05360512047074568,0.0,0.0,0.0,0.0,0.03880529542426365,0.06659576530809572,0.048577734740042136,0.5173158491568673,0.0,0.0,0.056463556416172095,0.0,0.0,0.06414621058298334,0.0,0.0,0.1270870628085691,0.1800636404879622,0.1704740319880009,0.0,0.0,0.26046930632283094,0.0,0.0,0.0,0.05608852763262389,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article425.txt,0.2705572750804498,0.06784023078138814,0.457075406897851,0.05020518995048011,0.07370200036438249,0.23954512390915048,0.0,0.0,0.0,0.20439495289987714,0.14740400072876497,0.3366114395409674,0.07843949518543948,0.19477455020579482,0.06259079707715394,0.06577175305426201,0.0,0.15289101899568963,0.2707426258410192,0.04925788056568677,0.17487926965258052,0.09588250371175025,0.0,0.0,0.0,0.05527048358649421,0.0,0.0594995906042325,0.06162885816650388,0.06139320929291308,0.1213947631955081,0.14849604298299018,0.1345230467771222,0.06194602217774164,0.12170118760775175,0.058067839559995726,0.05366329062670976,0.04854161304215464,0.19436885395519524,0.08810073547320668,0.3023884157508963,0.0,0.0,0.04593152671765042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11434645677887743,0.05913506701688204,0.05445591226062177,0.06267239678849806,0.13028595142458685,0.0,0.0,0.06392435922237397,0.0,0.0,0.0
/scratch/reuters-topics/grain/article473.txt,0.0878375012682917,0.2642952264593665,0.46637284136996304,0.06519726271842213,0.09571059656122138,0.17775835972139103,0.06316841601395984,0.0,0.07303323790262403,0.08847685173370123,0.478552982806107,0.5166069995272109,0.20372556622730598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27252122018758057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11440902428610249,0.0,0.0,0.0,0.0596474152856032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08847978603778493,0.0,0.0,0.0,0.0,0.0,0.08138737693539647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article347.txt,0.06714794313136667,0.33673697794102336,0.2916995890690253,0.09968093413690349,0.10974987224418106,0.033972130517577054,0.0,0.0,0.055830728727198756,0.16909174677312838,0.14633316299224142,0.3037873426641492,0.233608980297374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13888706707288906,0.0,0.2422457254008523,0.39394031497734205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04373035745298226,0.0,0.0,0.16656347507207064,0.045597850481847946,0.0,0.19088926999395647,0.0,0.0,0.0,0.0,0.0,0.21482490817967245,0.3381947092844607,0.288165195256771,0.0,0.17027365554546461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article435.txt,0.3397644861099567,0.0,0.37485259253185077,0.07205420445530637,0.10577669376927624,0.09822680171652293,0.0,0.16124034723343184,0.0,0.0977821598418208,0.10577669376927624,0.3513475147685736,0.05628795976110661,0.0,0.0,0.0,0.0,0.07314277503289746,0.07771365684048669,0.0,0.050197147597571004,0.06880501331583007,0.0,0.0,0.0,0.0,0.09518440430730622,0.0,0.0,0.0,0.0,0.106560340200426,0.0,0.0,0.17466485562532336,0.0,0.23105175291889285,0.13933329658466231,0.0,0.18966251535082354,0.10849653569144053,0.3957095399871921,0.3612004278916398,0.06592066717250417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053418085642355,0.08205469378376784,0.16974062695571637,0.0,0.08994706914477756,0.0,0.0,0.0,0.0917438785437627,0.0,0.0,0.0
/scratch/reuters-topics/grain/article281.txt,0.2259112671782469,0.0,0.0,0.0,0.0,0.22859038404068596,0.16246428576979335,0.18761678204342766,0.0,0.1137778135904107,0.0,0.30661691334181046,0.2619832085298095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601209053225688,0.2037517317796147,0.22089422152271593,0.0,0.18460009964051627,0.22151021060508638,0.19872506338618656,0.20583668931472582,0.0,0.40545122690411217,0.12399196891404082,0.0,0.20689599808638243,0.0,0.0,0.17923217156633087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2275631739842284,0.0,0.0,0.0,0.1975075764712963,0.18187948027620326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article496.txt,0.3210073756506573,0.35123004853568524,0.47891874627829256,0.173285292025551,0.1907891295990478,0.08858570510660561,0.1678928985568834,0.0,0.0,0.1469745090793864,0.0953945647995239,0.15843113482942675,0.06768429141963489,0.12605107974711138,0.0,0.0,0.0,0.17590322767350197,0.28034381522448665,0.0,0.06036030406588015,0.08273560797309926,0.0,0.0,0.06623593597194327,0.04769209068886056,0.05722794881074766,0.0,0.10635727795390766,0.052975301015699465,0.1571246444699369,0.09610129524828694,0.1741169498706196,0.0,0.0,0.05010588818293315,0.23152633712952636,0.0,0.16771803697744792,0.0,0.0,0.0,0.0,0.11890092480923883,0.05365952626434949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04933394130805728,0.0,0.0,0.054079093168196625,0.22484367813073464,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article446.txt,0.15421166938801784,0.0,0.2977404386154618,0.0,0.04200851191322852,0.15604048956597,0.11090145718462101,0.0,0.0,0.34950182239752614,0.2520510714793711,0.48837366785272573,0.0,0.0555085952366363,0.07135074303749177,0.0749768922980043,0.1222105481576543,0.11619267068559236,0.0,0.056151807341284436,0.07974185608267306,0.0,0.27817023109026734,0.45236079304057925,0.0,0.06300590911275185,0.0,0.06782690424608973,0.0,0.0,0.0,0.08463946378493256,0.0,0.07061572814211854,0.06936698819839601,0.0,0.0,0.05533529401338026,0.07385730171563804,0.05021547281475073,0.08617735816321664,0.06286136702661235,0.0,0.0523599109324489,0.0,0.07306590894982824,0.0,0.0,0.08300754467868346,0.0,0.0,0.08222765575932112,0.0,0.0,0.0,0.1303499082272484,0.0674113634633116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article434.txt,0.24976600749711098,0.0,0.3375607607580992,0.2966215527316943,0.32658379256823183,0.05054560428721377,0.0,0.0,0.0,0.20126720085939145,0.054430632094705306,0.18079660681653884,0.0,0.0,0.0,0.0,0.15834879841975139,0.07527570273439221,0.07997987672871186,0.0,0.0,0.14162289376274845,0.0,0.19537535591929497,0.0,0.08163706121731723,0.09796009134688079,0.0878836479322931,0.0,0.09068061033932816,0.0,0.16450164398182557,0.0,0.0,0.17975828431835933,0.17153777080666263,0.0,0.0,0.0,0.06506443103452725,0.0,0.1628995546742191,0.3717334490696759,0.1356859797539366,0.1837036694035357,0.18934370333936862,0.11000673975925947,0.1378411049659448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924383776299082,0.09404304484947189,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article549.txt,0.20000019612365671,0.5616639431408893,0.3089164204153945,0.05937994657011988,0.04358534295024748,0.16189762365078325,0.0,0.0,0.0,0.24174714594981447,0.2179267147512374,0.3257390934192266,0.09277393507907702,0.057592165251476285,0.0,0.0,0.0,0.0,0.0,0.0,0.24820513652316173,0.0,0.07215290644942478,0.2346703013742185,0.09078869402155464,0.0,0.23532470664841093,0.07037285417121593,0.1457824702471622,0.0,0.1435790713978305,0.043908244879172394,0.0,0.0,0.0,0.06867945752054397,0.12693999697377373,0.057412358995427175,0.0,0.052100360245099016,0.0,0.0,0.0,0.05432529196818692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1540950814459615,0.0,0.0,0.07560622793973547,0.0,0.0,0.0
/scratch/reuters-topics/grain/article273.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7636822391986506,0.0,0.0,0.0,0.0,0.0,0.0,0.645592315267565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article203.txt,0.28013135090042673,0.1605505355654112,0.23179577492795533,0.237630976247332,0.1744229861020767,0.08098670633449574,0.0,0.0,0.0,0.12093015743375544,0.04360574652551918,0.1810508785705162,0.32486077846121025,0.0,0.07406361886198037,0.07782764044513518,0.0,0.0,0.0,0.233147175784895,0.12416066430767203,0.0,0.07218668333766662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220116994331155,0.0,0.0,0.07358481185631471,0.07584399828072866,0.08812916230138063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4282439488240463,0.0,0.17994615935767044,0.0,0.0
/scratch/reuters-topics/grain/article183.txt,0.3055942380195994,0.05838132531048514,0.46358608968223297,0.1296153695092296,0.11892336255750308,0.09571043474246753,0.10465160194331102,0.036256085513061705,0.07259683706421396,0.29316056514022487,0.19027738009200493,0.3094287661579291,0.14344332956771016,0.02095216261574024,0.09426167741695222,0.09905219391767804,0.03459701061757259,0.08771570314771344,0.13979592757201473,0.07418231856677059,0.27841760436241736,0.07219947705463614,0.03937409079495989,0.014228932859206228,0.1651456819260269,0.11891041809428092,0.08561167130406662,0.07680542021076181,0.03977699930805119,0.07924980978766619,0.1828203912204054,0.2316218517139436,0.028941653297733964,0.01332723529531919,0.026183123725272633,0.1374215982028747,0.11545265955111424,0.07310362039706683,0.0,0.08529404076793091,0.016264166065932856,0.011863762526997123,0.0,0.09881833288390236,0.05351559649135013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04920161395692392,0.012722478774781403,0.07029475634475893,0.10786807600014599,0.14015036553339008,0.06849032544264215,0.012976936514358616,0.041258580285331116,0.010905699391197224,0.0,0.0
/scratch/reuters-topics/grain/article148.txt,0.1940186882099999,0.0,0.3277722649779193,0.0,0.0,0.14723968951269914,0.20929306448331753,0.0,0.0,0.048857727230567714,0.21140906929815093,0.43888478909316925,0.05624956104103394,0.06983715872431133,0.0,0.0,0.0,0.0,0.0,0.14129280934719127,0.1003258078586947,0.0,0.08749374082613955,0.5691297423318591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532438232447614,0.0,0.0,0.08727285106724263,0.0,0.0,0.0,0.0,0.0,0.0,0.15817583737976595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23021672134113758,0.0,0.0,0.0,0.0,0.163997434843343,0.2544372490389914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article178.txt,0.03967025523528405,0.07957617904062657,0.038296191334332756,0.0,0.0,0.04014071096361324,0.0,0.0,0.0,0.0,0.0,0.0,0.04600452593422897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20513232210562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17418495732005843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1550124421499644,0.0,0.0,0.0984038417387995,0.0,0.072943987914176,0.0,0.0,0.0,0.08541326339116788,0.09396922377470321,0.0,0.0,0.07992066360269573,0.0,0.0,0.0,0.20809522430778063,0.0,0.0,0.0,0.0,0.0,0.8997946255688499,0.0,0.0,0.0
/scratch/reuters-topics/grain/article174.txt,0.08226700353859698,0.055007576532224094,0.03970875520374984,0.0,0.0,0.013873770121970512,0.0,0.0,0.0,0.04143290376867684,0.029880267054855244,0.4714384301697807,0.01590047116904058,0.0,0.3298823151846304,0.07999555790389731,0.0,0.0,0.0,0.019970131320481383,0.05671964672592431,0.07774537468808772,0.6183122489003378,0.2949467213936315,0.0,0.022407761005813206,0.0,0.0,0.0,0.0,0.0,0.04515245243328532,0.0,0.0,0.024670049446649987,0.0,0.0,0.0,0.0,0.0357178026465175,0.0,0.3129889739126599,0.0,0.0,0.07563454376917526,0.10394221421297739,0.0905840324283239,0.0,0.05904250090291452,0.09743530031433849,0.0650770294482021,0.058487773107942786,0.05524570383540253,0.03922762192847723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12958107754413842,0.0,0.0,0.0
/scratch/reuters-topics/grain/article189.txt,0.03534128419986568,0.3544625995389113,0.4094059613254907,0.052464037740491506,0.07701802408238283,0.2503228139106005,0.0,0.0,0.0,0.32038673292986686,0.2695630842883399,0.2878006646657933,0.040984334884631234,0.050884477097702704,0.0,0.0,0.16804478150587823,0.0,0.226339170975644,0.20589642684860318,0.1096484958483242,0.05009823982687647,0.0,0.0,0.0,0.05775723067031875,0.0,0.0,0.06440168325107469,0.0,0.0,0.15517722392958985,0.0,0.0,0.0,0.0,0.05607772637640905,0.05072561265358945,0.2708186119015351,0.18412918327329914,0.0,0.0,0.0,0.047998092499402276,0.2599362360798284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056906009893641155,0.0,0.0,0.1330686272464176,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article222.txt,0.29766234549285037,0.0,0.5747043505725423,0.27617432560500094,0.20271410452235739,0.1129471385832464,0.0,0.0,0.06187347254628706,0.18739310394625072,0.08108564180894295,0.26933379856935746,0.21574437528274207,0.0,0.0,0.0,0.11794658132207742,0.05606933480229724,0.23829301210626896,0.1625779560963115,0.0,0.052744120331046355,0.06711619470920106,0.14552592463745911,0.0,0.06080761190394157,0.0,0.0,0.13560596710203424,0.06754372681358535,0.0,0.1633727292588258,0.0,0.0,0.0,0.12777042728561852,0.1771182196087081,0.05340462712687247,0.0,0.0,0.0,0.060668112939455114,0.0,0.0,0.06841611682152657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06290097820041385,0.06505935848107573,0.1797343046639165,0.0,0.0,0.07004824632588093,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article185.txt,0.186279291175866,0.0,0.2697406659290846,0.04608851462618793,0.10148798535939012,0.188488406269354,0.04465430516532843,0.3609733609984128,0.0,0.0938175892326735,0.2368052991719103,0.3090103088929293,0.036003845665067084,0.0447009050001767,0.05745853903551625,0.06037866614231159,0.04920789365976635,0.0,0.04970850815747989,0.0,0.19264763149347539,0.0,0.0,0.0,0.0,0.05073846934321295,0.0,0.10924160448432442,0.0,0.11271829973100152,0.22288151183562213,0.10223985890258233,0.1234925595354205,0.0,0.16758308166795421,0.0,0.2463153069810101,0.0,0.11895412641900559,0.16175347765598763,0.0,0.10124414007087801,0.15402470339021013,0.0843305579768782,0.0,0.0,0.3418529225325668,0.0,0.0,0.0,0.0,0.0,0.31273566886820986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11074385340745398,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article219.txt,0.14957427176706675,0.0,0.2647213210478379,0.0,0.10865399231026063,0.100898730883462,0.03585548954050188,0.0,0.04145493369895197,0.12555249253096604,0.21730798462052126,0.4736874713124569,0.0,0.07178581441366899,0.0,0.0,0.0,0.0,0.0,0.03630882031521038,0.10312518371882963,0.03533831093280508,0.449675327292236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027364738800521177,0.0,0.31963025486774904,0.08970801224597832,0.0,0.0,0.035780847359190314,0.0,0.1623513708465799,0.0,0.04064734846850879,0.0,0.16928454201054213,0.04583847439069156,0.047245798218080136,0.0,0.0,0.0,0.0,0.0,0.053169956930506,0.0,0.07132194842070537,0.0,0.0,0.3487156975470177,0.0,0.18478755217107803,0.0,0.04693199343215957,0.0,0.18847892325980162,0.0,0.0,0.0
/scratch/reuters-topics/grain/article340.txt,0.06969978732596686,0.1398136392732745,0.2018567595973081,0.0,0.07594715387887178,0.14105273589409595,0.10024932627450703,0.0,0.0,0.3510355861714514,0.0,0.37839872118651796,0.32331586017079245,0.30106182999850273,0.0,0.0,0.0,0.0,0.0,0.0,0.21624785330436308,0.0,0.3771777977182022,0.40891135145164187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15301961644290585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09078451169228949,0.15579997441507704,0.0,0.0,0.0946614395883537,0.12816102175727684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article436.txt,0.18007795384752254,0.0,0.34768113967192565,0.10024695742652319,0.073582046996191,0.13666014473766963,0.0,0.0,0.0,0.24940946651948104,0.073582046996191,0.3666148244350584,0.0783118313282821,0.0,0.0,0.0,0.0,0.0,0.036040263982004515,0.06557028149028306,0.023279286088331408,0.0,0.20301773462903705,0.30813785814871064,0.0,0.07357403780371048,0.0,0.0,0.0,0.0,0.0,0.07412717944900743,0.0,0.0,0.08100207558159654,0.0,0.07143460156382325,0.0,0.04312277995054446,0.05863823167112941,0.10063208826933907,0.1101078770024329,0.5583642695881046,0.0,0.0,0.12798213745992418,0.09914173671888421,0.06211349671611146,0.04846529727278072,0.0,0.0,0.0960198930313086,0.09069735930832211,0.12880066589279943,0.0,0.11416035270349856,0.0787184293297587,0.07248971037187665,0.041713596402229144,0.08671593672962974,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article348.txt,0.2334633967853774,0.4683137265399298,0.37562815682381634,0.0,0.16959287061446998,0.1574880503518072,0.11193027093007385,0.0,0.0,0.23516272713102218,0.08479643530723499,0.3520744474134431,0.09024706990502074,0.0,0.0,0.0,0.0,0.11727057010871003,0.0,0.0,0.3219264302701436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13966843685452607,0.0,0.0,0.0,0.14002098763633544,0.0,0.1234825575833411,0.22339452007748162,0.0,0.10136262623997756,0.0,0.1268890422352222,0.0,0.10569128964260813,0.0,0.0,0.1713773849828812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13155914190827622,0.13607345417748912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article089.txt,0.0,0.30162288231933715,0.0,0.22321613481904748,0.16384238029969012,0.0,0.0,0.0,0.0,0.0,0.16384238029969012,0.8163274594916115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3729866240674792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article226.txt,0.35606364297946297,0.0,0.44592080338115336,0.0,0.041943623710868065,0.04868733204247414,0.041523807711401226,0.015984155418301473,0.0,0.08724049161265474,0.2621476481929254,0.25251713973793516,0.0557996501767691,0.041567140657115156,0.0,0.0,0.09151633226163039,0.058006597178018746,0.0,0.0,0.1691897019929851,0.10913298516345524,0.0,0.2634695330084673,0.0,0.015727146850887556,0.0,0.0,0.0,0.01746936077890326,0.0,0.010563590741496043,0.0,0.1410133039408748,0.051944880664176955,0.0,0.030539644215971835,0.01381245516873807,0.0,0.012534476944552154,0.021511061202672745,0.2824392086257461,0.0,0.06534879187762985,0.07077997523858559,0.12766783421119932,0.16953987563817394,0.0,0.24863798268008133,0.18236292043117133,0.22837533801031923,0.06157548246864385,0.1163245132177121,0.08259708373186507,0.1253135361484694,0.016268570500435352,0.0,0.015495361600764495,0.03566670395591241,0.05560905634529611,0.054351372572626754,0.0,0.21827515583775245,0.0,0.0,0.0
/scratch/reuters-topics/grain/article469.txt,0.026228620001495166,0.05261305602518878,0.012660067902958297,0.0,0.0,0.0,0.0,0.0,0.0,0.026419532540705327,0.02857955692128613,0.6051772287009586,0.03041662378830876,0.0,0.29125134823553495,0.3060531683157073,0.0,0.0,0.0,0.0,0.02712529926829075,0.0,0.0,0.025646133852518595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02251707033453885,0.0,0.0,0.0,0.0,0.05862884926842979,0.0,0.0,0.0,0.04822807741082785,0.14912629908079789,0.11552112329706678,0.5428153533032002,0.14118084288136792,0.1863877391968467,0.15561044551314468,0.08391263560340778,0.10568163494133477,0.11256004356320885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03931271995018426,0.0,0.0
/scratch/reuters-topics/grain/article452.txt,0.15698687985839208,0.07267070068502086,0.3497291641023322,0.017926660378868205,0.026316616490819005,0.1466294877129705,0.0347376160696804,0.04011564579853807,0.020081242642100778,0.24327623680639152,0.11842477420868551,0.36057939202569295,0.0560164473778988,0.01738693357912844,0.0,0.0,0.0,0.10918494184438815,0.11600819218066175,0.0879420331598083,0.1498650451457405,0.03423656163857775,0.06534835701172353,0.0,0.0,0.03947062800511986,0.02368131745095267,0.04249078449840915,0.2860739087475805,0.04384308529251181,0.1300385095878833,0.0927905408261231,0.14410157446367808,0.0221189343670951,0.021727792087839974,0.02073415994946746,0.22993724437487031,0.05199795153294649,0.023134291073103802,0.0314579422070602,0.0,0.25597050890645123,0.11981937669404935,0.03280134507856218,0.02220467974373991,0.022886403455060534,0.10637411583288857,0.36654568320304287,0.0,0.0,0.08597348995606388,0.0,0.2676127354761974,0.0,0.20966735696853325,0.0,0.06334569776185764,0.03888891350398231,0.0,0.02326046376510078,0.022734392838083414,0.06461265236636242,0.022825334967292776,0.0,0.0,0.0
/scratch/reuters-topics/grain/article109.txt,0.1300019880951621,0.07450750780359977,0.23306974221547302,0.11027862196019683,0.08094536684265946,0.16912761672390025,0.0,0.0,0.0,0.11224135275481732,0.10118170855332433,0.3696933098473518,0.1722969168095148,0.05347920456729299,0.0,0.0,0.0,0.027986168530858724,0.08920529046822354,0.10819780175758406,0.15365299791288073,0.1579586252415547,0.0,0.0,0.12645749084381663,0.030351208565310744,0.18209910543150348,0.0653471569921616,0.3722712788316632,0.067426878826814,0.3999759948599806,0.1223175756544696,0.0,0.0,0.03341546778714534,0.0637746947397108,0.17681181206565202,0.05331223922560561,0.21347125055501065,0.07256939754073288,0.12454007924265792,0.0,0.09213592678927993,0.0,0.0,0.07039462402111141,0.04089855088162944,0.0,0.11995919128133829,0.0879837755230423,0.04407326758529862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03441589186095759,0.0,0.0,0.1324915723948794,0.2808271516026636,0.0,0.0,0.0
/scratch/reuters-topics/grain/article113.txt,0.2553124573697134,0.20485665845562015,0.34505683221019223,0.0,0.0556393505086826,0.2583402475205706,0.0,0.2544409702036385,0.0,0.1543024934245585,0.1112787010173652,0.3234200933015198,0.177647385882456,0.1470398281660264,0.0,0.0,0.0,0.0,0.0,0.0,0.1584245029898199,0.0,0.0,0.0,0.2317946184182604,0.0,0.0,0.0898352435587858,0.0,0.0,0.0,0.0,0.0,0.0,0.18375010179243387,0.26302055813306563,0.4051166348086979,0.0,0.0,0.0,0.1141400163533426,0.0,0.0,0.06934955094318718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10287174054213698,0.0,0.0,0.0,0.0,0.16444012778806683,0.18925138720222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article066.txt,0.11465553647873666,0.0,0.0,0.1702058238449525,0.12493239945326358,0.11601525432277769,0.0,0.0,0.0,0.11549008971113742,0.0,0.31123128236823694,0.26592587167160475,0.0,0.0,0.0,0.0,0.17277723592802105,0.0,0.0,0.0,0.0,0.4136361042538183,0.44843704858256167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14933972242066954,0.0,0.0,0.5688163687989425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/scratch/reuters-topics/grain/article255.txt,0.40528412530561436,0.0,0.46238192616157064,0.0,0.08029286487124082,0.2982476020346086,0.21197122464469895,0.06119707919990924,0.12253706721540765,0.148448764415396,0.20073216217810208,0.3000380774913915,0.12818102133635909,0.053048107794603234,0.06818803271353086,0.07165344840331632,0.0,0.055521143105815435,0.0,0.053662808723652276,0.15241439849745747,0.20891375745519938,0.0,0.0,0.0,0.0,0.21675744175460207,0.06482039245421257,0.0,0.0,0.0,0.04044385720265077,0.0,0.0,0.06629221027209099,0.0,0.0,0.0,0.0,0.14396882879909578,0.08235743970474639,0.0,0.0,0.10007798566760089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742268438335759,0.0,0.0,0.2491439732235146,0.06442327103285621,0.0593256788549159,0.0,0.0,0.13872676472028703,0.0,0.13928169959151243,0.0,0.0,0.0
/scratch/reuters-topics/grain/article307.txt,0.24725636755612268,0.4959816078037418,0.1790190869279943,0.0,0.13470928760868525,0.1250943096422981,0.0,0.10267182465057142,0.0,0.18679207049893973,0.20206393141302786,0.33558744179124583,0.0,0.0,0.0,0.0,0.0,0.09314916894543586,0.09897030222255378,0.0,0.063927333629905,0.0,0.0,0.0,0.0,0.0,0.0,0.21750149042570666,0.0,0.336635455495287,0.0,0.0,0.0,0.0,0.0,0.21226770674958992,0.3923336471369586,0.08872223386008912,0.0,0.0,0.0,0.0,0.0,0.16790326483198495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09953213088439475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
