,to,wheat,the,u,s,said,it,will,its,of,in,",",for,at,(,),was,is,that,from,and,on,000,tonnes,price,with,prices,but,would,not,"""",a,",""",last,this,as,be,by,he,-,grain,mln,corn,',were,1,5,0,2,4,3,1986,/,87,production,has,year,an,are,have,which,dlrs,pct,oil,crude,opec
/scratch/reuters-topics/grain/article429.txt,3,2,3,0,0,0,1,0,0,2,2,9,1,1,0,0,2,0,0,1,0,0,3,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article184.txt,2,0,6,0,0,2,1,0,0,2,3,2,0,0,0,0,0,0,0,0,2,0,2,3,0,1,0,1,0,1,1,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article513.txt,2,0,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article489.txt,4,0,13,4,5,0,0,1,0,2,0,8,0,0,0,0,1,1,0,0,1,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,5,0,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
/scratch/reuters-topics/grain/article030.txt,4,0,4,0,0,0,0,0,0,2,0,7,0,2,0,0,0,2,0,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,4,5,0,0,0,0,3,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0
/scratch/reuters-topics/grain/article238.txt,20,4,45,10,11,3,2,1,0,16,1,34,4,3,0,0,0,4,1,3,8,7,3,2,0,1,0,1,5,4,0,14,0,0,2,1,2,8,0,6,3,0,2,1,1,1,2,0,1,0,0,0,0,0,1,1,3,4,0,0,6,2,2,0,0,0
/scratch/reuters-topics/grain/article191.txt,3,3,2,0,0,2,0,0,0,4,0,9,3,0,0,0,0,1,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0
/scratch/reuters-topics/grain/article542.txt,9,0,20,0,8,5,2,0,1,8,7,10,2,0,2,1,4,3,4,4,1,0,1,1,0,2,0,0,1,2,3,7,1,0,2,2,3,4,3,0,5,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0
/scratch/reuters-topics/grain/article206.txt,12,1,23,4,6,14,1,1,0,11,6,24,7,1,2,2,3,1,7,3,13,3,0,0,0,2,3,1,2,0,14,7,8,4,2,0,2,1,1,1,6,4,4,8,1,3,1,0,1,1,2,0,0,0,2,0,5,0,4,3,2,0,2,0,0,0
/scratch/reuters-topics/grain/article205.txt,0,0,1,2,2,2,0,2,0,1,0,6,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/scratch/reuters-topics/grain/article146.txt,8,0,3,0,0,2,1,1,0,0,2,7,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,7,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article112.txt,3,0,12,0,0,1,0,1,1,9,4,6,2,1,1,1,0,0,1,0,6,1,0,1,0,0,0,0,0,0,2,3,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,5,2,0,0,1,0,1,1,0,0,0
/scratch/reuters-topics/grain/article493.txt,1,0,2,1,2,1,1,1,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,3,0,0,0,2,0,1,1,1,1,0,1,4,2,0,2,0,0,3,3,1,0,0,3,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
/scratch/reuters-topics/grain/article369.txt,3,0,7,6,6,2,0,0,0,3,2,1,0,0,2,1,0,0,2,1,2,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,2,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
/scratch/reuters-topics/grain/article159.txt,5,4,9,1,1,3,0,1,0,3,1,8,2,0,0,0,0,1,0,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
/scratch/reuters-topics/grain/article303.txt,3,2,0,0,0,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article530.txt,13,0,42,2,8,14,3,1,3,17,11,27,9,0,2,1,1,3,1,1,16,10,0,0,0,0,0,2,2,0,4,16,4,2,4,1,1,3,0,7,2,6,0,13,0,0,0,0,2,0,1,3,0,1,0,3,6,2,2,2,1,2,4,0,0,0
/scratch/reuters-topics/grain/article466.txt,6,0,9,0,1,4,0,3,0,4,4,12,1,1,1,1,0,3,1,3,2,0,6,8,0,1,0,0,1,0,0,4,0,2,3,0,3,5,0,3,1,2,0,1,0,2,0,0,0,0,0,1,0,0,2,1,4,0,1,0,1,0,5,0,0,0
/scratch/reuters-topics/grain/article399.txt,3,0,8,1,1,2,0,0,0,5,1,2,0,1,2,2,1,2,0,1,3,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
/scratch/reuters-topics/grain/article540.txt,1,0,3,0,1,1,0,0,1,7,2,11,0,0,1,1,0,0,0,0,4,1,9,6,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
/scratch/reuters-topics/grain/article119.txt,3,1,7,0,1,1,0,0,0,3,3,6,1,2,8,1,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,3,0,2,0,3,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,3,1,1,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article227.txt,2,3,0,0,0,0,0,0,0,0,0,24,0,0,1,1,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,3,7,0,1,12,3,0,33,0,0,0,0,0,0,0,0,2,0,0,0,0
/scratch/reuters-topics/grain/article295.txt,1,0,9,0,0,2,0,0,0,3,4,7,0,3,0,0,3,0,1,0,3,1,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article334.txt,6,3,12,1,2,4,1,0,0,3,0,6,3,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,3,5,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
/scratch/reuters-topics/grain/article575.txt,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article529.txt,22,0,38,5,6,11,2,2,0,11,14,31,4,0,0,0,0,7,0,2,13,4,14,0,3,4,0,0,4,0,4,8,1,0,3,0,4,5,2,5,0,1,4,1,0,15,5,6,6,5,7,1,0,0,2,6,1,1,1,0,3,2,0,0,0,0
/scratch/reuters-topics/grain/article046.txt,0,2,3,1,2,0,1,0,0,0,2,6,0,6,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,0,3,6,3,1,0,0,0,2,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article037.txt,5,1,11,4,5,1,0,0,1,5,5,10,3,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,4,1,0,1,0,0,2,0,0,1,0,0,0,1,3,0,0,1,1,0,0,0,0,0
/scratch/reuters-topics/grain/article474.txt,7,3,14,1,4,6,0,4,0,5,0,8,0,2,3,2,1,2,2,1,2,2,0,0,0,3,0,2,0,0,2,0,2,0,1,4,2,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0
/scratch/reuters-topics/grain/article574.txt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article520.txt,4,0,3,0,0,2,1,0,1,5,3,2,1,1,1,1,0,0,0,0,4,0,1,2,0,0,0,0,0,2,0,1,0,1,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article528.txt,2,4,9,1,1,5,1,1,1,4,13,18,3,0,0,0,1,3,0,0,5,0,0,0,0,1,0,0,0,2,0,4,0,0,0,2,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,1,0,2,1,0,0,1,4,0,0
/scratch/reuters-topics/grain/article064.txt,4,2,11,5,6,0,0,0,0,8,4,15,1,0,0,0,0,0,1,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,3,1,2,1,0,0,3,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
/scratch/reuters-topics/grain/article135.txt,3,2,12,1,1,1,1,0,0,9,1,12,3,0,0,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,2,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0
/scratch/reuters-topics/grain/article198.txt,0,2,0,2,2,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article346.txt,29,5,33,0,3,8,5,3,0,18,9,26,5,2,1,1,2,9,4,2,9,2,0,0,0,2,0,1,3,4,2,12,2,1,1,1,10,2,0,6,0,1,1,3,0,0,0,17,0,0,0,0,17,0,0,2,2,7,2,3,0,1,1,0,0,0
/scratch/reuters-topics/grain/article367.txt,21,11,17,1,2,8,2,2,1,7,3,14,6,0,4,3,0,7,3,0,5,0,0,0,0,1,0,3,4,3,0,12,0,0,0,0,4,2,1,5,0,0,0,1,0,0,0,9,0,0,0,0,9,0,0,2,0,4,1,1,0,0,1,0,0,0
/scratch/reuters-topics/grain/article490.txt,15,0,50,3,3,8,4,2,0,13,13,17,6,3,1,1,1,0,3,2,8,1,0,1,8,1,4,2,4,0,4,5,4,0,2,5,4,7,0,1,8,1,8,1,0,0,0,1,0,1,1,0,0,0,0,5,1,2,1,4,4,2,4,0,0,0
/scratch/reuters-topics/grain/article269.txt,1,0,7,2,3,2,0,0,0,3,0,4,2,1,0,0,0,0,0,1,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article305.txt,2,2,1,1,1,2,0,2,0,3,0,9,4,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article018.txt,11,2,12,3,3,1,0,0,0,7,1,11,7,3,0,0,4,0,0,11,5,2,3,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0
/scratch/reuters-topics/grain/article475.txt,2,0,7,1,3,4,1,0,1,4,6,7,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article209.txt,2,3,8,2,1,1,0,0,0,3,1,5,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
/scratch/reuters-topics/grain/article326.txt,7,0,8,1,1,5,1,1,0,0,2,2,2,0,1,1,1,0,3,1,0,0,0,0,0,0,0,1,3,1,1,2,1,2,1,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article086.txt,7,0,17,0,2,3,1,0,1,9,6,9,1,0,0,0,1,0,1,2,5,4,0,0,3,1,2,0,0,2,0,2,0,2,1,5,0,2,0,2,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
/scratch/reuters-topics/grain/article321.txt,3,0,6,0,1,0,0,0,0,1,2,12,4,0,0,0,0,0,3,1,5,0,0,0,4,0,1,0,3,1,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
/scratch/reuters-topics/grain/article104.txt,15,3,31,2,2,10,1,1,0,9,6,22,7,2,0,0,0,4,2,3,14,4,0,0,1,1,0,3,8,3,0,7,0,0,2,4,6,5,0,6,1,1,4,0,0,6,2,1,2,1,1,1,1,0,0,4,0,3,2,1,1,5,2,0,0,0
/scratch/reuters-topics/grain/article448.txt,12,0,24,0,5,3,1,0,2,12,4,8,1,0,2,1,2,1,0,0,7,4,0,0,0,3,1,2,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0
/scratch/reuters-topics/grain/article319.txt,0,0,0,2,2,1,0,1,0,2,0,3,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article555.txt,7,0,17,0,1,3,1,2,1,12,1,17,0,1,3,3,3,2,2,0,6,3,5,8,0,0,0,1,0,0,0,2,0,0,2,1,2,3,0,2,0,6,0,1,0,1,0,0,0,1,0,0,1,0,0,3,2,2,0,0,0,1,0,0,0,0
/scratch/reuters-topics/grain/article242.txt,2,3,6,2,1,1,0,0,0,4,2,8,0,0,1,1,0,0,0,0,5,2,0,4,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,6,0,1,0,2,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article465.txt,1,0,3,0,2,2,0,1,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0
/scratch/reuters-topics/grain/article244.txt,4,3,5,0,1,1,0,0,1,6,2,4,1,0,1,1,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,1,1,3,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article335.txt,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article026.txt,0,1,2,0,1,2,1,0,0,4,0,5,1,3,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article440.txt,11,2,11,1,1,1,0,1,0,10,4,15,10,5,1,1,1,0,0,0,4,0,3,5,0,0,0,0,0,0,0,6,0,3,3,1,0,0,0,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article485.txt,11,2,12,2,3,3,0,0,0,4,1,7,0,1,0,0,2,1,5,0,2,2,0,0,0,0,0,0,0,3,4,2,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article149.txt,5,3,7,3,3,3,0,0,0,1,1,9,3,0,0,0,0,0,0,2,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,6,3,0,1,0,0,0,0,1,0,0,0,0,0
/scratch/reuters-topics/grain/article274.txt,2,0,5,0,0,2,2,0,0,2,3,10,1,0,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article462.txt,4,3,11,5,5,4,1,4,0,3,2,11,1,1,0,0,0,0,0,2,1,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0
/scratch/reuters-topics/grain/article287.txt,1,0,8,5,6,4,1,0,2,5,6,9,1,3,1,1,0,2,0,2,3,1,0,1,0,0,0,1,0,0,0,3,0,0,0,2,2,0,0,3,0,2,5,1,0,0,1,0,2,0,0,1,3,1,1,1,1,0,1,0,1,0,1,0,0,0
/scratch/reuters-topics/grain/article412.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article505.txt,20,1,62,13,21,6,0,1,1,17,17,38,17,3,0,0,3,0,4,3,14,3,0,0,0,4,0,1,0,3,0,11,0,1,1,5,3,5,1,7,1,0,3,8,5,4,2,0,2,2,1,0,0,0,0,2,0,1,5,1,4,0,17,0,0,0
/scratch/reuters-topics/grain/article379.txt,6,2,1,0,1,0,0,0,0,0,1,4,0,1,0,0,0,1,0,3,5,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,2,2,0,1,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article100.txt,2,0,10,0,0,2,1,0,0,0,5,9,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
/scratch/reuters-topics/grain/article132.txt,4,1,4,0,1,4,2,0,0,1,0,1,5,0,0,0,2,0,0,5,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article215.txt,2,1,4,0,0,2,2,2,0,4,6,9,5,0,0,0,0,0,0,1,4,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0
/scratch/reuters-topics/grain/article259.txt,4,4,8,4,5,2,0,0,1,3,1,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,3,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0
/scratch/reuters-topics/grain/article192.txt,2,1,10,1,1,5,0,2,0,2,8,11,3,1,0,0,3,0,1,1,6,1,2,0,0,2,0,0,0,0,0,1,0,1,1,3,2,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article000.txt,3,0,5,0,2,3,2,0,1,5,1,8,1,0,0,0,0,0,1,0,6,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,2,0,2,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0
/scratch/reuters-topics/grain/article127.txt,12,9,26,5,9,9,7,4,0,11,5,12,6,2,3,2,4,1,10,2,2,2,0,0,0,3,1,2,7,6,9,9,2,1,1,0,9,0,4,4,1,0,0,10,0,0,0,0,0,0,0,0,3,0,0,1,4,4,1,2,1,0,0,0,0,0
/scratch/reuters-topics/grain/article197.txt,0,2,0,2,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article491.txt,5,0,9,2,2,3,1,1,0,4,1,6,2,0,1,1,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0
/scratch/reuters-topics/grain/article272.txt,18,4,20,7,9,7,2,1,2,20,3,59,18,2,6,6,0,2,0,1,12,1,18,21,0,7,0,1,0,2,0,5,0,1,1,2,0,2,0,8,5,0,2,2,0,2,2,0,0,2,0,1,10,1,0,5,0,4,1,0,0,0,0,2,0,0
/scratch/reuters-topics/grain/article339.txt,1,2,2,0,2,1,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article010.txt,2,3,3,3,3,2,2,0,0,1,0,7,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
/scratch/reuters-topics/grain/article443.txt,2,6,4,2,2,2,1,0,0,3,1,8,5,0,1,1,0,3,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
/scratch/reuters-topics/grain/article560.txt,4,1,11,3,3,2,1,0,0,6,1,10,3,0,0,0,0,1,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,2,0,0,1,0,0,2,1,1,0,0,5,0,0,1,1,0,0,0,0,0
/scratch/reuters-topics/grain/article504.txt,3,4,8,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article431.txt,3,3,7,2,2,0,0,2,0,3,1,4,4,0,0,0,0,2,0,0,3,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0
/scratch/reuters-topics/grain/article216.txt,1,3,3,0,0,0,0,0,0,2,0,24,0,5,0,0,3,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,4,0,0,0,0,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article516.txt,5,0,16,3,3,3,0,0,0,7,2,9,6,0,0,0,0,1,0,1,3,0,4,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,7,0,0,1,0,0,1,0,0,2,3,2,0,0,5,0,0,0,1,0,0,0,0,0
/scratch/reuters-topics/grain/article425.txt,8,1,14,1,2,7,0,0,0,6,4,11,2,4,1,1,0,3,5,1,5,2,0,0,0,1,0,1,1,1,2,4,2,1,2,1,1,1,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,1,0,0,0
/scratch/reuters-topics/grain/article473.txt,2,3,11,1,2,4,1,0,1,2,10,13,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article347.txt,2,5,9,2,3,1,0,0,1,5,4,10,6,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,0,0,0,3,5,3,0,3,0,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article435.txt,7,0,8,1,2,2,0,2,0,2,2,8,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,3,2,0,3,1,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0
/scratch/reuters-topics/grain/article281.txt,2,0,0,0,0,2,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article496.txt,11,6,17,4,6,3,4,0,0,5,3,6,2,3,0,0,0,4,6,0,2,2,0,0,1,1,1,0,2,1,3,3,3,0,0,1,5,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0
/scratch/reuters-topics/grain/article446.txt,4,0,8,0,1,4,2,0,0,9,6,14,0,1,1,1,2,2,0,1,2,0,4,6,0,1,0,1,0,0,0,2,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
/scratch/reuters-topics/grain/article434.txt,5,0,7,4,6,1,0,0,0,4,1,4,0,0,0,0,2,1,1,0,0,2,0,2,0,1,1,1,0,1,0,3,0,0,2,2,0,0,0,1,0,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
